# source_sha256	72411efdd597482bc1b3bb394dbba002107feb27dca33bd6934b46008668994c	 sheet	Analysis Report
STLA 技術安全需求分析報告_SYSRA \nSTLA Technical Safety Requirement Analysis Report_SYSRA																																																											
Sys-RA-VF665_V42_VSM-222		 IPC_VEHICLE_SETUP.ExternalLightSensorLevel\n		VF665_V42_P637MCA_VF_276	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_276	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-223		 This signal is used to give information about the External Light Sensor Level selected\n		VF665_V42_P637MCA_VF_2335	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2335	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-224		 IPC_VEHICLE_SETUP.HourMode\n		VF665_V42_P637MCA_VF_277	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_277	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-225		 This signal is used to give information about the Hour Mode selected.\n		VF665_V42_P637MCA_VF_2336	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2336	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-226		 IPC_VEHICLE_SETUP.RainSensorLevel\n		VF665_V42_P637MCA_VF_279	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_279	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-227		 This signal is used to give information about the Rain Sensor Level selected\n		VF665_V42_P637MCA_VF_2339	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2339	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-228		 IPC_VEHICLE_SETUP.SpeedLockDoorEnable\n		VF665_V42_P637MCA_VF_280	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_280	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-229		 This signal is used to give information about the Autoclose feature selected\n		VF665_V42_P637MCA_VF_2340	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2340	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-230		 IPC_VEHICLE_SETUP.TemperatureUnit\n		VF665_V42_P637MCA_VF_281	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_281	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-231		 This signal is used to give information about the Temperature Unit selected\n		VF665_V42_P637MCA_VF_2342	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2342	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-232		 IPC_VEHICLE_SETUP.LanguageSelection\n		VF665_V42_P637MCA_VF_904	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_904	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-233		 This signal is used to give information about the Language selected\n		VF665_V42_P637MCA_VF_2337	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2337	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-234		 IPC_VEHICLE_SETUP.BSDEnable\n		VF665_V42_P637MCA_VF_1147	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1147	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-235		 This signal is used to give information about the Blind Spot Alert feature selected\n		VF665_V42_P637MCA_VF_2331	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2331	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-236		 TELEMATIC_VEHICLE_SETUP.BSDEnable_Req\n		VF665_V42_P637MCA_VF_1313	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1313	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-237		 This signal is managed when the driver requests a setting of Blind Spot Alert\n		VF665_V42_P637MCA_VF_2753	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2753	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-238		 TELEMATIC_VEHICLE_SETUP.CorneringEnable_Req\n		VF665_V42_P637MCA_VF_1315	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1315	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-239		 This signal is managed when the driver requests a setting of Cornering Lights\n		VF665_V42_P637MCA_VF_2755	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2755	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-240		 TELEMATIC_VEHICLE_SETUP.DistanceUnit_Req\n		VF665_V42_P637MCA_VF_1318	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1318	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-241		 This signal is managed when the driver requests a setting of Distance Unit\n		VF665_V42_P637MCA_VF_2756	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2756	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-242		 TELEMATIC_VEHICLE_SETUP.ExternalLightSensorLevel_Req\n		VF665_V42_P637MCA_VF_1319	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1319	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-243		 This signal is managed when the driver requests a setting of External Light Sensor Level\n		VF665_V42_P637MCA_VF_2757	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2757	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-244		 TELEMATIC_VEHICLE_SETUP.HourMode_Req\n		VF665_V42_P637MCA_VF_1322	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1322	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-245		 This signal is managed when the driver requests a setting of Hour Mode\n		VF665_V42_P637MCA_VF_2758	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2758	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-246		 TELEMATIC_VEHICLE_SETUP.LanguageSelection_Req\n		VF665_V42_P637MCA_VF_1323	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1323	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-247		 This signal is managed when the driver requests a setting of Language\n		VF665_V42_P637MCA_VF_2759	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2759	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-248		 TELEMATIC_VEHICLE_SETUP.RainSensorLevel_Req\n		VF665_V42_P637MCA_VF_1324	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1324	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-249		 This signal is managed when the driver requests a setting of Rain Sensor Level\n		VF665_V42_P637MCA_VF_2762	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2762	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-250		 TELEMATIC_VEHICLE_SETUP.SpeedLockDoorEnable_Req\n		VF665_V42_P637MCA_VF_1325	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1325	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-251		 This signal is managed when the driver requests a setting of Auto Door Locks\n		VF665_V42_P637MCA_VF_2766	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2766	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-252		 TELEMATIC_VEHICLE_SETUP.TemperatureUnit_Req\n		VF665_V42_P637MCA_VF_1326	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1326	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-253		 This signal is managed when the driver requests a setting of Temperature Unit\n		VF665_V42_P637MCA_VF_2767	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2767	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-254		 IPC_VEHICLE_SETUP.TelematicSetupACK\n		VF665_V42_P637MCA_VF_1328	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1328	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-255		 Used to give information about the acknowledge of the requested setup changes by telematic module.\n		VF665_V42_P637MCA_VF_2341	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2341	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-256		 IPC_VEHICLE_SETUP.AutoParkBrake\n		VF665_V42_P637MCA_VF_1347	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1347	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-257		 This signal is used to give information about the Auto Park Brake selected\n		VF665_V42_P637MCA_VF_2744	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2744	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-258		 IPC_VEHICLE_SETUP.PassiveEntry\n		VF665_V42_P637MCA_VF_1348	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1348	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-259		 This signal is used to give information about the Passive Entry selected\n		VF665_V42_P637MCA_VF_2747	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2747	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-260		 IPC_VEHICLE_SETUP.RemoteDoorUnlock\n		VF665_V42_P637MCA_VF_1349	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1349	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-261		 This signal is used to give information about the Remote Door Unlock selected\n		VF665_V42_P637MCA_VF_2748	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2748	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-262		 IPC_VEHICLE_SETUP.SoundHornLock\n		VF665_V42_P637MCA_VF_1350	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1350	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-263		 This signal is used to give information about the Sound Horn with Lock selected\n		VF665_V42_P637MCA_VF_2749	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2749	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-264		 TELEMATIC_VEHICLE_SETUP.AutoParkBrake_Req\n		VF665_V42_P637MCA_VF_1352	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1352	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-265		 This signal is managed when the driver requests a setting of the Auto Park Brake\n		VF665_V42_P637MCA_VF_2751	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2751	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-266		 TELEMATIC_VEHICLE_SETUP.PassiveEntry_Req\n		VF665_V42_P637MCA_VF_1354	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1354	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-267		 This signal is managed when the driver requests a setting of the Passive Entry\n		VF665_V42_P637MCA_VF_2761	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2761	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-268		 TELEMATIC_VEHICLE_SETUP.RemoteDoorUnlock_Req\n		VF665_V42_P637MCA_VF_1356	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1356	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-269		 This signal is managed when the driver requests a setting of the Remote Door Unlock\n		VF665_V42_P637MCA_VF_2763	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2763	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-270		 TELEMATIC_VEHICLE_SETUP.SoundHornLock_Req\n		VF665_V42_P637MCA_VF_1357	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1357	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-271		 This signal is managed when the driver requests a setting of the Sound Horn with Unlock\n		VF665_V42_P637MCA_VF_2764	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2764	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-272		 IPC_VEHICLE_SETUP.AudioRepetition\n		VF665_V42_P637MCA_VF_1664	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1664	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-273		 This signal is used to give information about the Audio Repetition selected\n		VF665_V42_P637MCA_VF_2743	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2743	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-274		 IPC_VEHICLE_SETUP.Sdw\n		VF665_V42_P637MCA_VF_1852	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1852	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-275		 This signal is used to give information about the Side Distance Warning feature selected\n		VF665_V42_P637MCA_VF_2705	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2705	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-276		 TELEMATIC_VEHICLE_SETUP.Sdw_Req\n		VF665_V42_P637MCA_VF_1861	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_1861	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-277		 This signal is managed when the driver request a  setting of the Sdw\n		VF665_V42_P637MCA_VF_2714	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2714	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-278		 IPC_VEHICLE_SETUP.PhoneRepetition\n		VF665_V42_P637MCA_VF_2101	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2101	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-279		 This signal is used to give information about the Phone Repetition selected\n		VF665_V42_P637MCA_VF_2704	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2704	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-280		 IPC_VEHICLE_SETUP.PamAlertMode\n		VF665_V42_P637MCA_VF_2338	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2338	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-281		 This signal is used to give information about the PAM Alert Mode selected\n		VF665_V42_P637MCA_VF_3311	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3311	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-282		 IPC_VEHICLE_SETUP2.AutoUnlockDoorExit\n		VF665_V42_P637MCA_VF_2343	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2343	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-283		 This signal is used to give information about the Auto Unlock Door on Exit feature selected\n		VF665_V42_P637MCA_VF_2431	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2431	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-284		 IPC_VEHICLE_SETUP2.EPB_MaintenanceMode\n		VF665_V42_P637MCA_VF_2344	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2344	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-285		 This signal is used to give information about the Maintenance Mode feature selected\n		VF665_V42_P637MCA_VF_2432	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2432	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-286		 IPC_VEHICLE_SETUP2.FlashLightWLock\n		VF665_V42_P637MCA_VF_2345	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2345	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-287		 This signal is used to give information about the Flash Light With Lock selected\n		VF665_V42_P637MCA_VF_2433	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2433	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-288		 IPC_VEHICLE_SETUP2.LDW_Intensity\n		VF665_V42_P637MCA_VF_2347	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2347	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-289		 This signal is used to give information about the LDW Intensity selected\n		VF665_V42_P637MCA_VF_2707	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2707	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-290		 IPC_VEHICLE_SETUP2.LDW_Sensibility\n		VF665_V42_P637MCA_VF_2348	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2348	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-291		 This signal is used to give information about the LDW Sensibility selected\n		VF665_V42_P637MCA_VF_2708	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2708	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-292		 IPC_VEHICLE_SETUP2.TyrePressureUnit\n		VF665_V42_P637MCA_VF_2349	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2349	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-293		 This signal is used to give information about the Tyre Pressure Unit selected\n		VF665_V42_P637MCA_VF_2437	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2437	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-294		 TELEMATIC_VEHICLE_SETUP.PamAlertMode_Req\n		VF665_V42_P637MCA_VF_2350	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2350	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-295		 This signal is managed when the driver requests a setting of the PAM Alert Mode\n		VF665_V42_P637MCA_VF_3312	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3312	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-296		 TELEMATIC_VEHICLE_SETUP2.AutoUnlockDoorExit_Req\n		VF665_V42_P637MCA_VF_2351	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2351	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-297		 This signal is managed when the driver request a setting of  Auto Unlock Door On Exit\n		VF665_V42_P637MCA_VF_2438	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2438	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-298		 TELEMATIC_VEHICLE_SETUP2.EPB_MaintenanceMode_Req\n		VF665_V42_P637MCA_VF_2352	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2352	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-299		 This signal is managed when the driver request a setting of  Maintenance Mode\n		VF665_V42_P637MCA_VF_2439	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2439	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-300		 TELEMATIC_VEHICLE_SETUP2.FlashLightWLock_Req\n		VF665_V42_P637MCA_VF_2353	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2353	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-301		 This signal is managed when the driver request a setting of  Flash Light With Lock\n		VF665_V42_P637MCA_VF_2440	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2440	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-302		 TELEMATIC_VEHICLE_SETUP2.LDW_Intensity_Req\n		VF665_V42_P637MCA_VF_2355	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2355	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-303		 This signal is managed when the driver requests a setting of the LDW Intensity\n		VF665_V42_P637MCA_VF_2715	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2715	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-304		 TELEMATIC_VEHICLE_SETUP2.LDW_Sensibility_Req\n		VF665_V42_P637MCA_VF_2356	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2356	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-305		 This signal is managed when the driver requests a setting of  the LDW Sensibility\n		VF665_V42_P637MCA_VF_2716	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2716	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-306		 TELEMATIC_VEHICLE_SETUP2.TyrePressureUnit_Req\n		VF665_V42_P637MCA_VF_2357	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2357	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-307		 This signal is managed when the driver requests a setting of  the Tyre Pressure Unit\n		VF665_V42_P637MCA_VF_2717	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2717	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-308		 IPC_VEHICLE_SETUP.NavRepetition\n		VF665_V42_P637MCA_VF_2358	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2358	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-309		 This signal is used to give information about the Navigation Repetition selected\n		VF665_V42_P637MCA_VF_2701	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2701	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-310		 IPC_VEHICLE_SETUP.AutoHighBeamEnable\n		VF665_V42_P637MCA_VF_2721	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2721	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-311		 This signal is used to give information about the Auto High Beam feature selected\n		VF665_V42_P637MCA_VF_2826	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2826	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-312		 TELEMATIC_VEHICLE_SETUP.AutoHighBeamEnable_Req\n		VF665_V42_P637MCA_VF_2723	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2723	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-313		 This signal is managed when the driver requests a setting of  the Auto High Beam feature\n		VF665_V42_P637MCA_VF_2827	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_2827	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-314		 IPC_VEHICLE_SETUP.PamChimeVolumeFront\n		VF665_V42_P637MCA_VF_3008	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3008	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-315		 This signal is used to give information about the PAM  Chime Volume selected\n		VF665_V42_P637MCA_VF_3009	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3009	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-316		 IPC_VEHICLE_SETUP.PamChimeVolumeRear\n		VF665_V42_P637MCA_VF_3010	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3010	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-317		 This signal is used to give information about the PAM 8Ch Chime Volume selected\n		VF665_V42_P637MCA_VF_3011	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3011	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-318		 IPC_VEHICLE_SETUP2.EPB_Maintenance_Fdbk\n		VF665_V42_P637MCA_VF_3012	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3012	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-319		 It indicates the HMI state of the EPB Functionality for the Maintenance Procedure\n		VF665_V42_P637MCA_VF_3045	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3045	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-320		 TELEMATIC_VEHICLE_SETUP.PamChimeVolumeFront_Req\n		VF665_V42_P637MCA_VF_3013	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3013	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-321		 This signal is managed when the driver request a  setting of the of Chime Volume  of the PAM\n		VF665_V42_P637MCA_VF_3014	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3014	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-322		 TELEMATIC_VEHICLE_SETUP.PamChimeVolumeRear_Req\n		VF665_V42_P637MCA_VF_3015	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3015	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-323		 This signal is managed when the driver request a  setting of the of Chime Volume  of the PAM  8  Channels\n		VF665_V42_P637MCA_VF_3016	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3016	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-324		 STATUS_CCAN3.VehicleSpeedVSOSig\n		VF665_V42_P637MCA_VF_3082	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3082	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-325		 It is the average vehicle speed calculated.\n		VF665_V42_P637MCA_VF_3083	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3083	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-326		 STATUS_CCAN3.VehicleSpeedVSOSigFailSts\n		VF665_V42_P637MCA_VF_3084	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3084	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-327		 It is the average vehicle speed fail status.\n		VF665_V42_P637MCA_VF_3085	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3085	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-328		 IPC_VEHICLE_SETUP2.FSFCWPlusActivationMode\n		VF665_V42_P637MCA_VF_3102	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3102	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-329		 This signal is used to give information about the FSFCW Activation Mode setting\n		VF665_V42_P637MCA_VF_3103	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3103	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-330		 IPC_VEHICLE_SETUP2.FSFCWPlusSetting\n		VF665_V42_P637MCA_VF_3104	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3104	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-331		 This signal is used to give information about the FSFCW setting\n		VF665_V42_P637MCA_VF_3105	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3105	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-332		 TELEMATIC_VEHICLE_SETUP2.FSFCWPlusActivationMode_Req\n		VF665_V42_P637MCA_VF_3106	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3106	Information		Information													VF665_V42_P637MCA																																			
Sys-RA-VF665_V42_VSM-333		 This signal is managed when the driver request a  setting of FSFCW\n		VF665_V42_P637MCA_VF_3107	VF665_V42_P637MCA	ATL-Mi	01.08.03	VF_3107	Information		Information													VF665_V42_P637MCA																																			
