sheet	row	col	text	class	去向	lint_detail
Test Case Specification 測試用例規範	31	er	4. The signal value $RADIO_B3.RQ_DISP_INTS$ = 0 (0 %) is observed on the CAN tra	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$RADIO_B3.RQ_DISP_INTS$'
Test Case Specification 測試用例規範	32	proc	3. Read the signal $CLIMATIC_PANEL.Radio_btn2$ and check that it is 1 (Pressed)	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn2$'
Test Case Specification 測試用例規範	32	proc	4. Read the signal $TELEMATIC_DISPLAY2.TGW_DISP_STATSts$ on the CAN trace and ch	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$TELEMATIC_DISPLAY2.TGW_DISP_STATSts$'
Test Case Specification 測試用例規範	32	er	3. The signal value $CLIMATIC_PANEL.Radio_btn2$ = 1 (Pressed) is observed on the	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn2$'
Test Case Specification 測試用例規範	32	er	4. The signal value $TELEMATIC_DISPLAY2.TGW_DISP_STATSts$ = 2 (Normal_mode) is o	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$TELEMATIC_DISPLAY2.TGW_DISP_STATSts$'
Test Case Specification 測試用例規範	33	proc	2. Read the first frame carrying $CLIMATIC_PANEL.Radio_btn2$ = 1 (Pressed) and r	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn2$'
Test Case Specification 測試用例規範	33	proc	5. Read the first frame carrying $CLIMATIC_PANEL.Radio_btn2$ = 0 (Not_Pressed) a	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn2$'
Test Case Specification 測試用例規範	33	er	2. A frame carrying $CLIMATIC_PANEL.Radio_btn2$ = 1 (Pressed) is observed on the	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn2$'
Test Case Specification 測試用例規範	33	er	5. A frame carrying $CLIMATIC_PANEL.Radio_btn2$ = 0 (Not_Pressed) is observed no	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn2$'
Test Case Specification 測試用例規範	34	proc	3. Read the signal $CLIMATIC_PANEL.Radio_btn1$ and check that it is 1 (Pressed)	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn1$'
Test Case Specification 測試用例規範	35	proc	3. Read the signal $CLIMATIC_PANEL.Radio_btn3$ on the CAN trace and check that i	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn3$'
Test Case Specification 測試用例規範	35	er	3. The signal value $CLIMATIC_PANEL.Radio_btn3$ = 1 (Pressed) is observed on the	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn3$'
Test Case Specification 測試用例規範	36	proc	4. Read the signal $CLIMATIC_PANEL.Radio_btn4$ and check that it is 0 (Not_Press	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn4$'
Test Case Specification 測試用例規範	37	proc	3. Keep the button pressed and check that $CLIMATIC_PANEL.Radio_btn4$ is 0 (Not_	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn4$'
Test Case Specification 測試用例規範	38	proc	"5. Press and release the ICS ""Mute"" button and check that $CLIMATIC_PANEL.Radio_"	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn4$'
Test Case Specification 測試用例規範	38	er	5. CLIMATIC_PANEL.Radio_btn4 = 1 (Pressed) is sent, then $CLIMATIC_PANEL.Radio_b	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn4$'
Test Case Specification 測試用例規範	39	proc	4. Read the signal $CLIMATIC_PANEL.Radio_btn4$ and check that it is 1 (Pressed)	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn4$'
Test Case Specification 測試用例規範	40	proc	3. Read the signal $CLIMATIC_PANEL.Radio_btn4$ and check that it is 0 (Not_Press	bare-$	Revise-C：逐 TC 回查 CFTS 原句取 raw (label)，查無登 DR	v3 記法殘留（R-G70(h)：`$` 包覆式已撤銷）'$CLIMATIC_PANEL.Radio_btn4$'
