swe_id	family	src_ref	title	desc
SWE1-VC-PowerUnit-014	Pressure_Unit , Power_Unit And Torque_Unit features	SYS-RA-VF230_V1-645	Power Unit	The HW supplier shall provide the IPC_VEHICLE_SETUP.HP_Unit signal to the Android Automotive software layer through the vehicle communication network and Vehicle HAL (VHAL) interface.\nThe Vehicle HAL (VHAL) shall receive the updated Power Unit signal from the HW/IPC interface and forward the corresponding Vehicle Property value to CarPropertyService.\nCarPropertyService shall propagate the updated Vehicle Property value to CarPropertyManager through the Android Automotive framework.\nCarPropertyManager shall notify the application layer of the updated Power Unit property value.\nThe HMI layer shall process the updated Power Unit information and update the Power Unit setting state on the display.\n\nWhen the HMI receives the HP, PS, or kW value via signal $IPC_VEHICLE_SETUP.HP_Unit$, the HMI shall display the corresponding Power Unit status on the display
SWE1-VC-TorqueUnit-016	Pressure_Unit , Power_Unit And Torque_Unit features	SYS-RA-VF230_V1-647	Torque Unit	The HMI layer shall send a request to VehicleConfigManager to retrieve the (SRT) PROXI configuration status.\nVehicleConfigManager shall communicate with VehicleConfigService to obtain the requested configuration value.\nVehicleConfigService shall read and verify the [SRT] configuration value from SystemProperties and/or HW configuration data.\nThe configuration response shall be returned from SystemProperties to VehicleConfigService, from VehicleConfigService to VehicleConfigManager, and finally to the HMI layer.\n\nHMI receives the value as Absent via signal,\n$SRT$ ,Then HMI shall not display the (Torque Unit) , to customer setting in the Vehicle Settings menu .
SWE1-VC-TorqueUnit-017	Pressure_Unit , Power_Unit And Torque_Unit features	SYS-RA-VF230_V1-648	Torque Unit	The HMI layer shall send a request to VehicleConfigManager to retrieve the (SRT)  PROXI configuration status.\nVehicleConfigManager shall communicate with VehicleConfigService to obtain the requested configuration value.\nVehicleConfigService shall read and verify the SRT configuration value from SystemProperties and/or HW configuration data.\nThe configuration response shall be returned from SystemProperties to VehicleConfigService, from VehicleConfigService to VehicleConfigManager, and finally to the HMI layer.\n\nHMI receives the value as Present via signal ,\n$SRT$ ,Then HMI shall display the (Torque Unit) , to customer setting allow the customer the ability to modify the setting.
SWE1-VC-TorqueUnit-018	Pressure_Unit , Power_Unit And Torque_Unit features	SYS-RA-VF230_V1-649	Torque Unit	When the customer chooses to set the Torque Unit setting to lb-ft (Pound-foot), the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = Torque_Unit_Req and value = [lb_ft] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW/IPC.\n\nHMI receives the value as lb_ft via signal,\n$TELEMATIC_VEHICLE_SETUP.Torque_Unit_Req$\nThen HMI shall display the Torque Unit status as lb-ft .
SWE1-VC-TorqueUnit-019	Pressure_Unit , Power_Unit And Torque_Unit features	SYS-RA-VF230_V1-650	Torque Unit	When the customer chooses to set the Torque Unit setting to Nm (Newton-meter), the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = Torque_Unit_Req and value = [Nm] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW/IPC.\n\nHMI receives the value as Nm via signal,\n$TELEMATIC_VEHICLE_SETUP.Torque_Unit_Req$\nThen HMI shall display the Torque Unit status as Nm .
SWE1-VC-TorqueUnit-020	Pressure_Unit , Power_Unit And Torque_Unit features	SYS-RA-VF230_V1-651	Torque Unit	The HW supplier shall provide the IPC_VEHICLE_SETUP.HP_Unit signal to the Android Automotive software layer through the vehicle communication network and Vehicle HAL (VHAL) interface.\nThe Vehicle HAL (VHAL) shall receive the updated Torque Unit signal from the HW/IPC interface and forward the corresponding Vehicle Property value to CarPropertyService.\nCarPropertyService shall propagate the updated Vehicle Property value to CarPropertyManager through the Android Automotive framework.\nCarPropertyManager shall notify the application layer of the updated Power Unit property value.\nThe HMI layer shall process the updated Torque Unit information and update the Power Unit setting state on the display.\n\nWhen the HMI receives the lb_ft or NM value via signal $IPC_VEHICLE_SETUP.Torque_Unit$, the HMI shall display the corresponding Torque Unit status on the display
SWE1-VC-TimeandDateSettings-002	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-583	Time and Date Settings	The HMI layer shall display the Time & Date customer setting and allow the customer to modify the settings through the LTM or ETM screen. The HMI layer shall update and manage the Time & Date settings based on the customer selection in the display. The display behavior and interaction shall follow the Radio HMI Look & Feel (L&F) guidelines. Any invalid customer selection shall be considered invalid by the HMI.
SWE1-VC-TimeandDateSettings-003	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-584	Time and Date Settings	The HMI layer shall update the internal Time and Date setting signals based on the customer's input and send the selected values to the Date & Time Service using the signals Hour1_Setting.Info, Hour2_Setting.Info, Minute1_Setting.Info, Minute2_Setting.Info, Day1_Setting.Info, Day2_Setting.Info, Month1_Setting.Info, Month2_Setting.Info, Year1_Setting.Info, Year2_Setting.Info, Year3_Setting.Info, and Year4_Setting.Info. The Date & Time Service shall process and update the corresponding signal values according to the customer-selected Time and Date settings. The time values for Hour1_Setting.Info, Hour2_Setting.Info, Minute1_Setting.Info, and Minute2_Setting.Info shall always be processed in 24-hour mode. Any invalid signal values shall be considered invalid by the HMI.
SWE1-VC-TimeandDateSettings-004	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-585	Time and Date Settings	The HMI layer shall send a request to VehicleConfigManager to retrieve the NAV_Presence PROXI configuration. \nVehicleConfigManager shall communicate with VehicleConfigService, and VehicleConfigService shall check the requested NAV_Presence value from SystemProperties / HW configuration.\nThe response shall be returned from SystemProperties to VehicleConfigService, then to VehicleConfigManager, and finally to the HMI layer. \nThe HMI layer shall evaluate the received NAV_Presence PROXI value to determine the availability of the GPS Automatic Time Adjustment feature.\nIf $NAV_Presence$ = [Absend], the LTM or ETM shall not display the GPS Automatic \nTime Adjustment customer setting do not  allow the customer the ability to modify the setting.
SWE1-VC-TimeandDateSettings-005	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-586	Time and Date Settings	The HMI layer shall send a request to VehicleConfigManager to retrieve the NAV_Presence PROXI configuration. \nVehicleConfigManager shall communicate with VehicleConfigService, and VehicleConfigService shall check the requested NAV_Presence value from SystemProperties / HW configuration.\nThe response shall be returned from SystemProperties to VehicleConfigService, then to VehicleConfigManager, and finally to the HMI layer. \nThe HMI layer shall evaluate the received NAV_Presence PROXI value to determine the availability of the GPS Automatic Time Adjustment feature.\nIf $NAV_Presence$ = [Present], the LTM or ETM shall display the GPS Automatic \nTime Adjustment customer setting to allow the customer the ability to modify the setting.
SWE1-VC-TimeandDateSettings-006	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-587	Time and Date Settings	The HMI layer shall update the GPS_Automatic_Time_Adj_Setup.Info signal based on the customer input from the LTM or ETM screen. \nWhen the customer chooses to disable the GPS Automatic Time Adjustment setting, the HMI layer shall set GPS_Automatic_Time_Adj_Setup.\nInfo equal to Off and send the updated  to the GPS/Location service.\nAny invalid signal value shall be considered invalid by the HMI.
SWE1-VC-TimeandDateSettings-007	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-588	Time and Date Settings	The HMI layer shall update the GPS_Automatic_Time_Adj_Setup.Info signal based on the customer input from the LTM or ETM screen.\n When the customer chooses to enable the GPS Automatic Time Adjustment setting, \n the HMI layer shall set GPS_Automatic_Time_Adj_Setup.Info equal to On and send  to the GPS/Location service.. \nAny invalid signal value shall be considered invalid by the HMI.
SWE1-VC-TimeandDateSettings-008	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-589	Time and Date Settings	The HMI layer shall default the GPS_Automatic_Time_Adj_Setup.Info signal to Off during initialization or when no customer selection is available.\n The HMI layer shall send the default Off signal state to HW for the GPS Automatic Time Adjustment setting.\n Any invalid signal value shall be considered invalid by the HMI.
SWE1-VC-HourMode-010	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-591	Hour Mode	The HMI layer shall display the Hour Mode customer setting and allow the customer to modify the setting through the LTM or ETM screen. \nThe HMI layer shall update and manage the Hour Mode setting based on the customer selection in the display. \nAny invalid customer selection shall be considered invalid by the HMI.
SWE1-VC-HourMode-011	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-592	Hour Mode	The HMI layer shall capture the customer selection for the Hour Mode setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as 0_12_h. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-HourMode-012	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-593	Hour Mode	The HMI layer shall capture the customer selection for the Hour Mode setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as 0_24_h. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-HourMode-013	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-594	Hour Mode	HW supplier shall notify the IPC_VEHICLE_SETUP signal via VHAL interface. CarPropertyService shall receive the IPC_VEHICLE_SETUP signal from VHAL and forward it to CarPropertyManager. CarPropertyManager shall expose the value to HMI via API interface. The HMI layer shall evaluate the received IPC_VEHICLE_SETUP signal and update/display the Hour Mode information accordingly within <TDisplay>. Any invalid value shall be considered invalid by HMI.
SWE1-VC-AutoDoorLocks-015	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-596	Auto Door Locks	The HMI layer shall send a request to VehicleConfigManager to retrieve the Auto_Close_Menu PROXI configuration.\n VehicleConfigManager shall communicate with VehicleConfigService, and VehicleConfigService shall check the requested Auto_Close_Menu value from SystemProperties / HW configuration.\n The response shall be returned from SystemProperties to VehicleConfigService, then to VehicleConfigManager, and finally to the HMI layer. \n The HMI layer shall evaluate the received Auto_Close_Menu PROXI value to determine the availability of the Auto Door Locks feature. \n If $Auto_Close_Menu$ = [Absent], the LTM or ETM shall not display the Auto Door Locks customer setting.
SWE1-VC-AutoDoorLocks-016	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-597	Auto Door Locks	The HMI layer shall send a request to VehicleConfigManager to retrieve the Auto_Close_Menu PROXI configuration. \n VehicleConfigManager shall communicate with VehicleConfigService, \n and VehicleConfigService shall check the requested Auto_Close_Menu value from SystemProperties / HW configuration. \n The response shall be returned from SystemProperties to VehicleConfigService, then to VehicleConfigManager, and finally to the HMI layer.\n The HMI layer shall evaluate the received Auto_Close_Menu PROXI value to determine the availability of the Auto Door Locks feature.\n If $Auto_Close_Menu$ = [Present], the LTM or ETM shall display the Auto Door Locks customer setting to allow the customer the ability\n to modify the setting.
SWE1-VC-AutoDoorLocks-017	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-598	Auto Door Locks	The HMI layer shall capture the customer selection for the Auto Door Locks setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as Enable. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-AutoDoorLocks-018	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-599	Auto Door Locks	The HMI layer shall capture the customer selection for the Auto Door Locks setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as Not_Enable. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-AutoDoorLocks-019	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-600	Auto Door Locks	HW supplier shall notify the IPC_VEHICLE_SETUP signal via VHAL interface. CarPropertyService shall receive the IPC_VEHICLE_SETUP signal from VHAL and forward it to CarPropertyManager. CarPropertyManager shall expose the value to HMI via API interface. The HMI layer shall evaluate the received IPC_VEHICLE_SETUP signal and update/display the Auto Door Locks information accordingly within <TDisplay>. Any invalid value shall be considered invalid by HMI.
SWE1-VC-DistanceUnit-021	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-602	Distance Unit	The SW supplier shall display the Distance Unit customer setting and allow the customer to modify the setting through the LTM or ETM screen. The HMI layer shall update and manage the Distance Unit setting based on the customer selection in the display.\n Any invalid customer selection shall be considered invalid by the HMI.
SWE1-VC-DistanceUnit-022	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-603	Distance Unit	The HMI layer shall capture the customer selection for the Distance Unit setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as miles. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-DistanceUnit-023	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-604	Distance Unit	The HMI layer shall capture the customer selection for the Distance Unit setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as km. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-DistanceUnit-024	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-605	Distance Unit	HW supplier shall notify the IPC_VEHICLE_SETUP signal via VHAL interface. CarPropertyService shall receive the IPC_VEHICLE_SETUP signal from VHAL and forward it to CarPropertyManager. CarPropertyManager shall expose the value to HMI via API interface. The HMI layer shall evaluate the received IPC_VEHICLE_SETUP signal and update/display the Distance Unit information accordingly within <TDisplay>. Any invalid value shall be considered invalid by HMI.
SWE1-VC-SpeedUnit-026	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-607	Speed Unit	The SW supplier shall display the Speed Unit customer setting and allow the customer to modify the setting through the LTM or ETM screen. The HMI layer shall update and manage the Speed Unit setting based on the customer selection in the display. \n Any invalid customer selection shall be considered invalid by the HMI.
SWE1-VC-SpeedUnit-027	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-608	Speed Unit	The HMI layer shall capture the customer selection for the Speed Unit setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as mph. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-SpeedUnit-028	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-609	Speed Unit	The HMI layer shall capture the customer selection for the Speed Unit setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as kph. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-SpeedUnit-029	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-610	Speed Unit	HW supplier shall notify the IPC_VEHICLE_SETUP signal via VHAL interface. CarPropertyService shall receive the IPC_VEHICLE_SETUP signal from VHAL and forward it to CarPropertyManager. CarPropertyManager shall expose the value to HMI via API interface. The HMI layer shall evaluate the received IPC_VEHICLE_SETUP signal and update/display the Speed Unit information accordingly within <TDisplay>. Any invalid value shall be considered invalid by HMI.
SWE1-VC-ConsumptionUnit-031	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-612	Consumption Unit	The HMI layer shall display the Consumption Unit customer setting and allow the customer to modify the setting through the LTM or ETM screen. The HMI layer shall update and manage the Consumption Unit setting based on the customer selection in the display. Any invalid customer selection shall be considered invalid by the HMI.
SWE1-VC-ConsumptionUnit-032	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-613	Consumption Unit	The HMI layer shall send a request to VehicleConfigManager to retrieve the Hybrid_Type PROXI configuration.\nVehicleConfigManager shall communicate with VehicleConfigService, and VehicleConfigService shall check the requested Hybrid_Type value from SystemProperties / HW configuration. The response shall be returned from SystemProperties to VehicleConfigService, then to VehicleConfigManager, and finally to the HMI layer. The HMI layer shall evaluate the received Hybrid_Type PROXI value to determine the availability of the Consumption Unit feature. If $Hybrid_Type$ is not equal to [Fuel Cell Electric Vehicle] and [Range Electric Paradigm Breaker (REPB)], \nthe LTM or ETM shall display the Consumption Unit customer setting.
SWE1-VC-ConsumptionUnit-033	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-614	Consumption Unit	The HMI layer shall capture the customer selection for the Consumption Unit setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as Miles_Per_Gallon_US. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-ConsumptionUnit-034	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-615	Consumption Unit	The HMI layer shall capture the customer selection for the Consumption Unit setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as Miles_Per_Gallon_UK. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-ConsumptionUnit-035	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-616	Consumption Unit	The HMI layer shall capture the customer selection for the Consumption Unit setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as Litres_Per_100Km. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-ConsumptionUnit-036	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-617	Consumption Unit	The HMI layer shall capture the customer selection for the Consumption Unit setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as Km_Per_Litre. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-ConsumptionUnit-037	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-618	Consumption Unit	HW supplier shall notify the IPC_VEHICLE_SETUP signal via VHAL interface. CarPropertyService shall receive the IPC_VEHICLE_SETUP signal from VHAL and forward it to CarPropertyManager. CarPropertyManager shall expose the value to HMI via API interface. The HMI layer shall evaluate the received IPC_VEHICLE_SETUP signal and update/display the Consumption Unit information accordingly within <TDisplay>. Any invalid value shall be considered invalid by HMI.
SWE1-VC-UnitEnergy-039	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-620	Unit Energy	The HMI layer shall send a request to VehicleConfigManager to retrieve the Hybrid_Type PROXI configuration. VehicleConfigManager shall communicate with VehicleConfigService, and VehicleConfigService shall check the requested Hybrid_Type value from SystemProperties / HW configuration. The response shall be returned from SystemProperties to VehicleConfigService, then to VehicleConfigManager, and finally to the HMI layer. The HMI layer shall evaluate the received Hybrid_Type PROXI value to determine the availability of the Consumption Unit feature. If $Hybrid_Type$ = [Fuel Cell Electric Vehicle] or [Range Electric Paradigm Breaker (REPB)], the LTM or ETM shall display the Consumption Unit customer setting as defined in requirements VF230_V1_PHDCC27_VF_8238, VF230_V1_PHDCC27_VF_8239, VF230_V1_PHDCC27_VF_8240
SWE1-VC-UnitEnergy-040	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-621	Unit Energy	The HMI layer shall capture the customer selection for the Consumption Unit setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as km/kWh. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-UnitEnergy-041	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-622	Unit Energy	The HMI layer shall capture the customer selection for the Consumption Unit setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as kWh/100km. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-UnitEnergy-042	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-623	Unit Energy	The HMI layer shall capture the customer selection for the Consumption Unit setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as mi/kWh. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-UnitEnergy-043	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-624	Unit Energy	The HMI layer shall capture the customer selection for the Consumption Unit setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as kWh/mi. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-UnitEnergy-044	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-625	Unit Energy	HW supplier shall notify the IPC_VEHICLE_SETUP signal via VHAL interface. CarPropertyService shall receive the IPC_VEHICLE_SETUP signal from VHAL and forward it to CarPropertyManager. CarPropertyManager shall expose the value to HMI via API interface. The HMI layer shall evaluate the received IPC_VEHICLE_SETUP signal and update/display the Consumption Unit information accordingly within <TDisplay>. Any invalid value shall be considered invalid by HMI.
SWE1-VC-TemperatureUnit-046	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-627	Temperature Unit	The HMI layer shall send a request to VehicleConfigManager to retrieve the External_Temperature_Sensor PROXI configuration. \n VehicleConfigManager shall communicate with VehicleConfigService, and VehicleConfigService shall check the \n requested External_Temperature_Sensor value from SystemProperties / HW configuration.\n The response shall be returned from SystemProperties to VehicleConfigService, then to VehicleConfigManager, \n and finally to the HMI layer. The HMI layer shall evaluate the received External_Temperature_Sensor PROXI value to determine the \n availability of the Temperature Unit feature. If $External_Temperature_Sensor$ = [Absent], \n the LTM or ETM shall not display the Temperature Unit customer setting.
SWE1-VC-TemperatureUnit-047	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-628	Temperature Unit	The HMI layer shall send a request to VehicleConfigManager to retrieve the External_Temperature_Sensor PROXI configuration. \n VehicleConfigManager shall communicate with VehicleConfigService, and VehicleConfigService shall check the \n requested External_Temperature_Sensor value from SystemProperties / HW configuration.\n The response shall be returned from SystemProperties to VehicleConfigService, then to VehicleConfigManager, \n and finally to the HMI layer. The HMI layer shall evaluate the received External_Temperature_Sensor PROXI value to determine the \n availability of the Temperature Unit feature. If $External_Temperature_Sensor$ = [Present], \n the LTM or ETM shall  display the Temperature Unit customer setting.
SWE1-VC-TemperatureUnit-048	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-629	Temperature Unit	The HMI layer shall capture the customer selection for the Temperature Unit setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as ˚F. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-TemperatureUnit-049	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-630	Temperature Unit	The HMI layer shall capture the customer selection for the Temperature Unit setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as ˚C. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
SWE1-VC-TemperatureUnit-050	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-631	Temperature Unit	HW supplier shall notify the IPC_VEHICLE_SETUP signal via VHAL interface. CarPropertyService shall receive the IPC_VEHICLE_SETUP signal from VHAL and forward it to CarPropertyManager. CarPropertyManager shall expose the value to HMI via API interface. The HMI layer shall evaluate the received IPC_VEHICLE_SETUP signal and update/display the Temperature Unit information accordingly within <TDisplay>. Any invalid value shall be considered invalid by HMI.
SWE1-VC-SurroundViewCameraDelay-053	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-845	Surround View Camera Delay	The HMI layer shall send a request to VehicleConfigManager to retrieve the SVC_SK_PRSNT (Surround_View_Camera) PROXI configuration. VehicleConfigManager shall communicate with VehicleConfigService, and VehicleConfigService shall check the requested Surround_View_Camera value from SystemProperties / HW configuration. The response shall be returned from SystemProperties to VehicleConfigService, then to VehicleConfigManager, and finally to the HMI layer. The HMI layer shall evaluate the received Surround_View_Camera PROXI value to determine the availability of the Surround View Camera Delay feature. If $Surround_View_Camera$ = [Absent], the LTM or ETM shall not display the Surround View Camera Delay customer setting.
SWE1-VC-SurroundViewCameraDelay-054	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-846	Surround View Camera Delay	The HMI layer shall send a request to VehicleConfigManager to retrieve the SVC_SK_PRSNT (Surround_View_Camera) PROXI configuration. VehicleConfigManager shall communicate with VehicleConfigService, and VehicleConfigService shall check the requested Surround_View_Camera value from SystemProperties / HW configuration. The response shall be returned from SystemProperties to VehicleConfigService, then to VehicleConfigManager, and finally to the HMI layer. The HMI layer shall evaluate the received Surround_View_Camera PROXI value to determine the availability of the Surround View Camera Delay feature. If $Surround_View_Camera$ = [Present], the LTM or ETM shall display the Surround View Camera Delay customer setting.
SWE1-VC-SurroundViewCameraDelay-055	Time_Date_Autodoor_Camera_features	SYS-RA-VF230_V1-847	Surround View Camera Delay	The HMI layer shall capture the customer selection for the Surround View Camera Delay setting and send the request using CarPropertyManager.setProperty() with the TELEMATIC_VEHICLE_SETUP signal value as Off. CarPropertyService shall receive the request from CarPropertyManager and forward it to VHAL/IVehicle for HW/IPC update. HW supplier shall process the request signal via VHAL interface. The HMI layer shall maintain/update the displayed setting according to the requested value and any invalid value shall be considered invalid by HMI.
